sequence_1,sequence_2,sequence_3,sequence_4,sequence_5,sequence_6,sequence_7,sequence_8,sequence_9,sequence_10,sequence_11,sequence_12,sequence_13,sequence_14,sequence_15,sequence_16,sequence_17,sequence_18,sequence_19,sequence_20,sequence_21,sequence_22,sequence_23,sequence_24,sequence_25,sequence_26,sequence_27,sequence_28,sequence_29,sequence_30,sequence_31,sequence_32,sequence_33,sequence_34,sequence_35,sequence_36,sequence_37,sequence_38,sequence_39,sequence_40,sequence_41,sequence_42,sequence_43,sequence_44,sequence_45,sequence_46,sequence_47,sequence_48,sequence_49,sequence_50,sequence_51,sequence_52,sequence_53,sequence_54,sequence_55,sequence_56,sequence_57,sequence_58,sequence_59,sequence_60,sequence_61,sequence_62,sequence_63,sequence_64,sequence_65,sequence_66,sequence_67,sequence_68,sequence_69,sequence_70,sequence_71,sequence_72,sequence_73,sequence_74,sequence_75,sequence_76,sequence_77,sequence_78,sequence_79,sequence_80,sequence_81,sequence_82,sequence_83,sequence_84,sequence_85,sequence_86,sequence_87,sequence_88,sequence_89,sequence_90,sequence_91,sequence_92,sequence_93,sequence_94,sequence_95,sequence_96,sequence_97,sequence_98,sequence_99,sequence_100
221.65686,223.1029,219.13388,220.23334,219.31586,220.25139,217.08846,217.47827,220.82477,220.08913,222.03896,216.98947,217.20065,213.83728,221.8469,217.3464,221.22305,218.31828,217.05557,215.418,221.50867,221.17172,214.69423,220.41336,220.45697,221.00565,218.89177,221.83228,219.23787,222.75606,218.24176,221.30698,216.58087,219.07361,222.66911,218.3471,218.31555,222.48973,221.44174,217.23175,212.98947,224.02089,216.4888,221.4999,218.4646,212.37616,218.82513,215.20169,224.40067,208.9613,220.29373,216.82162,222.22992,221.21457,214.40286,217.87729,219.80093,222.95633,215.88647,220.23727,210.58488,220.55734,212.7557,220.96915,219.33334,218.96948,220.0871,210.60788,219.56165,218.63194,222.47812,213.89926,217.34984,218.47372,222.91492,216.06378,214.43414,217.69983,211.71806,217.47849,220.03323,214.10739,218.1546,214.78082,217.9996,207.21736,224.18329,220.46051,217.75058,212.28589,222.49838,220.3263,217.49663,213.44107,217.88266,219.44397,220.25143,213.84433,215.98782,208.45258
221.19765,221.30655,216.65868,219.51924,217.09567,220.68974,206.9899,213.52713,215.59885,217.86877,222.07556,217.8808,217.04297,213.36809,220.63852,215.69258,219.99716,212.34921,214.43703,208.8963,218.28352,218.74594,213.2628,216.85745,216.0231,219.4516,218.77505,217.49413,216.3511,220.80511,214.38805,220.50606,213.00305,214.63504,219.85992,214.8623,216.29404,218.49846,218.79556,218.34871,216.08853,222.70773,215.57002,218.40427,218.39388,212.49826,218.99432,213.68106,221.97522,207.93231,217.42844,210.88411,222.67484,219.88048,209.70947,216.41473,217.74829,221.69,218.29723,220.01773,208.54782,220.65451,210.1109,219.23468,220.47253,216.5477,219.18472,212.33755,217.62283,217.42133,220.1822,208.54733,216.56253,218.81506,221.05406,216.05344,210.98555,217.90718,216.8234,217.52289,217.74545,213.0068,216.03639,215.77243,215.33502,207.87529,224.37723,216.13126,215.13315,208.83467,221.5419,220.48396,218.33429,214.23296,220.20267,221.7844,217.30048,212.02512,216.99446,203.8739
224.26706,222.16858,218.074,220.3123,219.46744,222.26578,211.24251,215.5726,219.2161,217.35951,222.96103,218.45734,218.02359,214.43292,220.8528,216.11188,221.02963,214.65527,216.28369,213.71451,217.83313,220.23155,214.82207,219.95665,216.15579,221.29428,220.65666,221.0971,220.20532,222.9052,215.79239,221.76682,212.96979,218.24197,221.76843,216.15567,218.79532,220.10895,218.45117,220.29172,218.00464,222.90736,217.37445,220.78365,217.69159,216.59988,220.36227,214.94412,224.39359,210.29651,220.79628,215.36996,223.90076,221.13641,211.38182,219.24182,219.49655,224.27866,220.64749,220.73862,211.49738,223.14514,213.01996,221.49821,220.113,218.85587,220.23634,213.86237,219.2105,214.76035,223.5932,213.77377,218.07529,218.60693,225.49548,216.24179,212.92221,219.20697,217.54245,219.4274,220.31516,216.92639,219.53564,216.74033,216.79855,213.87086,224.52107,219.46317,219.60199,212.66644,222.78806,222.24196,220.63931,216.82695,219.77971,222.02399,219.99252,208.0943,219.59311,203.15576
223.02768,224.98921,219.88188,221.74829,220.65125,223.8001,214.75247,217.6467,216.82877,222.05493,223.86002,217.5975,219.93076,215.58624,220.81406,221.09824,221.71753,217.19934,217.20251,214.92754,218.35956,221.67894,214.89801,219.94864,218.81621,221.55762,219.8494,218.76535,220.90912,223.54439,217.0882,223.63934,216.44861,217.49106,221.0621,216.5896,216.53494,221.04945,223.88708,218.24069,216.92545,224.63147,216.31749,222.14163,220.90761,218.64441,219.46722,218.05582,223.98645,210.03632,219.02942,212.4808,223.91302,221.44595,215.12155,222.06042,221.23932,223.69095,220.20288,222.11998,213.7735,220.44101,211.69229,220.38103,222.46005,218.64972,222.04883,215.52979,220.46194,219.16904,223.72711,213.12057,219.62936,221.62123,224.02109,218.27872,213.97672,220.93341,218.69376,215.90208,220.06772,216.87204,218.91098,218.70264,214.37059,209.82907,226.8567,219.75227,220.03244,215.05484,225.23949,220.67375,220.93631,216.51204,221.58597,221.25916,218.07497,214.68518,215.6588,211.73782
222.36023,227.13007,223.6502,223.24173,221.7645,222.2745,211.33676,215.62827,215.0567,221.70926,224.0102,220.19165,214.46867,217.09341,223.08823,221.38928,224.82414,217.9528,219.0517,215.03955,220.36292,222.23682,217.17422,222.30919,219.71129,220.11072,220.05045,222.18155,221.57092,222.86588,216.92392,225.45747,218.01157,218.90706,223.7864,217.92471,222.28241,220.13644,223.85391,221.96751,211.63617,227.45343,217.00714,224.86517,224.15625,220.23305,218.8853,222.73563,225.87234,212.89711,220.80872,211.2096,225.89536,221.75827,219.2865,222.31357,220.12616,227.35587,217.21133,224.60815,217.44968,223.88855,211.07632,221.62119,225.73094,220.80016,222.66498,216.48627,221.92865,223.06184,222.86917,217.2641,221.36227,223.19267,225.50223,220.48776,215.34688,220.41965,222.60922,215.97198,224.33228,217.40009,221.51692,220.79776,218.2062,209.77509,225.67627,225.32986,223.64108,217.04156,225.1467,222.37714,222.93898,213.94511,221.10068,223.17659,223.04178,212.01408,218.97101,218.28856
223.67519,225.5087,218.80481,224.30225,220.17537,220.50241,215.85773,217.00993,217.9692,222.04239,224.88309,221.32309,217.8971,217.95502,223.79642,218.82315,222.22289,214.25778,218.65613,213.63367,221.66559,222.30197,213.57034,218.54329,218.9747,222.13762,221.08777,219.85187,222.67574,225.63599,221.27634,224.16602,216.92569,219.40573,222.97461,217.86002,218.29887,222.43356,221.00899,219.40164,217.55948,226.03967,218.45734,220.9225,220.95374,214.9445,219.1991,218.63179,226.13657,210.34868,221.0217,213.69788,225.33797,222.79016,216.87732,220.81721,221.34033,226.50487,219.93411,222.39874,215.69942,223.89798,212.72574,220.96759,221.58827,220.66678,221.55385,215.41925,221.10464,219.63759,222.95673,215.57706,219.96516,220.92117,222.70978,214.6052,215.26727,221.40872,217.07599,219.99951,223.9356,215.29855,219.01369,217.18155,220.19696,211.82945,226.9921,221.28067,219.72977,218.32678,224.36584,220.52405,221.4718,217.07689,220.66278,222.85355,219.85898,209.711,221.61653,214.39392
220.51799,221.32318,218.08214,221.05663,219.0169,221.11484,209.5878,214.01407,217.3896,218.9599,221.84344,220.59521,215.65147,216.11398,223.04013,217.33923,221.21814,217.05826,216.06021,216.13855,219.8115,222.92209,217.91002,222.43192,219.25548,222.16241,221.07915,220.69958,218.2904,219.9808,211.22801,223.08612,219.23163,213.95706,222.79272,217.0776,218.6037,223.17303,219.8045,220.4212,215.4289,225.21548,221.15746,221.30115,218.9812,214.92157,220.78165,217.37462,225.59482,211.12395,219.25224,213.77682,222.58762,222.40482,215.18855,219.56227,221.95503,222.71652,217.9238,221.85124,216.35052,219.19516,212.03445,223.23727,222.74005,219.9065,220.65527,215.65106,218.66763,221.72058,223.68756,213.00427,217.4158,220.00243,223.42107,220.83055,214.707,221.24704,217.58789,212.28027,218.76395,217.51761,219.30557,218.71603,217.4961,213.75037,224.98132,218.67189,214.55334,218.35493,224.5487,221.8129,222.33646,217.52946,219.63446,221.02654,220.6354,217.04614,218.33777,210.8692
221.83624,223.27562,216.53207,222.54239,217.75168,219.0922,208.7522,208.43585,218.64105,219.81451,221.61392,217.2393,219.28592,215.26773,222.80354,219.9471,223.23752,213.33113,215.8397,207.51129,218.80408,215.13268,215.06523,219.02573,216.46585,217.72433,215.7591,215.71288,217.55182,222.75336,217.18576,223.23837,215.98242,211.1018,219.07138,214.69458,212.93483,215.61646,218.95056,218.77287,211.20377,224.58356,215.26175,219.2362,219.20035,216.73456,221.24452,213.14694,221.88551,210.91716,219.16937,206.83322,222.53606,219.44849,202.97034,217.93161,215.86615,222.74686,218.95154,217.18701,218.55453,220.21773,192.88431,222.39496,222.10333,219.90976,220.18846,210.0252,215.72633,220.63043,219.22614,209.83426,219.97458,219.90712,221.78302,217.53543,212.70139,219.11697,211.43768,215.70187,216.3088,214.70386,214.74115,217.82246,214.12732,210.66383,220.86497,221.65231,215.91623,213.15622,222.90176,218.73169,220.68869,209.85426,220.19766,216.79474,216.6195,208.82632,216.5283,199.17834
221.04434,220.33249,214.11609,219.70598,215.00586,219.2055,208.34981,211.59004,214.63449,213.41226,218.79854,216.59683,214.75557,208.92784,220.34784,213.37894,218.94531,212.92262,214.41129,209.50658,218.04999,218.26927,210.51944,216.91138,211.4365,217.38675,214.83762,215.14905,218.19153,218.68784,215.24269,219.21725,215.18053,211.32184,218.29941,214.13211,217.08936,217.40224,217.67593,217.33635,212.63794,220.82095,214.17201,219.6927,218.80661,210.43658,219.30934,211.0514,222.78152,207.61029,214.49396,204.83295,220.7063,218.86389,205.20903,217.29648,213.87607,221.15048,217.9935,218.0924,210.10846,218.77249,205.81448,219.78036,219.13765,216.23776,215.34285,210.61414,216.61096,215.69064,218.04366,211.10767,217.14908,215.76642,223.21191,213.75687,208.32732,217.84186,215.88574,214.0239,215.87053,212.70645,216.4133,215.95657,211.7488,203.73468,222.77107,215.9489,213.68056,204.81378,221.39352,217.82999,219.24545,211.78896,216.48532,217.50528,216.83429,206.16125,216.9025,193.09091
219.50774,218.10422,212.73761,216.41277,215.07587,218.4078,209.14426,208.76218,216.61926,218.2877,220.44954,211.31773,214.09488,209.18942,218.75226,214.27814,216.03656,210.90286,206.47287,213.10583,215.47621,220.49242,212.10724,214.79735,214.41211,217.92564,212.73892,213.82382,215.4739,220.18991,207.09836,218.63898,215.3647,209.59149,216.8345,212.43936,213.60123,218.77753,220.64777,216.27248,210.18082,221.3971,214.30057,214.13213,214.6799,210.73083,220.67459,210.57076,220.74002,207.93382,217.51608,208.01437,217.91434,217.96783,205.46783,216.16278,215.46689,221.46889,218.19327,216.0044,208.7796,215.23166,195.40302,221.28246,217.69589,216.64702,217.73918,210.47354,215.50671,215.1385,219.27121,206.02325,211.99617,217.33217,221.71811,212.63611,211.29239,217.7292,212.66188,210.77347,214.82234,215.3886,214.14934,214.1041,207.24759,203.81857,221.42526,216.70096,212.58484,206.09372,222.09552,217.62575,217.26096,210.89651,217.89645,219.00284,213.54707,203.62904,213.16843,199.1753
219.12445,219.05508,217.04056,217.95099,216.73303,218.33685,209.7339,214.13681,212.4904,217.70535,219.61371,215.59686,214.34814,211.05907,220.00685,216.53624,217.14792,213.88765,215.49924,208.33264,217.5175,217.78867,213.186,217.3288,216.45828,219.40335,219.0351,216.77501,216.34625,220.28381,216.43372,220.79446,213.28476,213.85126,221.16263,215.51476,215.80862,220.22452,220.17107,217.85919,210.28773,222.1087,214.76859,219.09811,215.31717,207.65625,218.5629,214.48798,221.12991,209.77647,217.29753,211.28915,219.31119,220.73062,208.7537,217.83871,217.40613,222.14052,217.75616,217.30077,211.67107,217.48541,204.62218,219.49315,218.13861,217.36314,219.18756,210.76721,216.85559,215.25336,217.63336,210.56682,215.23819,216.69205,221.01627,213.4159,208.53687,218.08032,214.72345,214.42206,217.10287,213.47223,215.4669,210.06583,213.77353,207.08571,223.52654,217.8641,215.818,212.13794,222.28438,215.45108,219.1904,212.54796,217.58725,218.76358,217.0455,204.89139,214.66406,208.81036
219.52167,222.58359,218.81372,219.06949,217.0784,218.67828,209.5091,216.5795,214.48712,217.96997,221.23099,217.64233,215.39926,210.47253,219.80222,218.7214,218.40591,215.79636,214.27592,209.79572,216.13632,220.90039,214.58669,215.91862,216.68489,220.50644,216.93423,216.89975,218.89943,222.18639,213.2864,222.10468,212.67244,215.4548,220.26874,214.32726,216.07837,220.68066,219.20807,217.1145,212.87195,221.37091,215.18106,217.63876,216.43387,214.90083,217.87123,217.0336,222.28546,211.82861,217.89905,211.88544,222.11354,218.99135,212.01535,219.35869,216.82414,222.9272,219.607,218.46313,211.93622,220.73518,209.96208,218.23074,220.81842,214.78004,218.79431,213.87262,219.83336,217.02704,217.85793,214.68472,216.92963,218.98071,221.57501,215.03737,214.7855,219.89946,217.23575,214.74239,219.00578,215.48636,218.34732,217.3365,214.05795,211.74924,223.62198,217.12907,217.9372,212.90231,222.34158,220.1198,219.2139,213.25684,217.83093,219.59143,215.20264,207.3143,217.53006,211.82321
222.49554,220.85912,219.38351,221.82654,220.2319,220.53482,214.68686,216.27298,216.2368,220.28131,222.71846,220.25314,215.72987,213.75491,221.27168,217.6814,221.20981,218.27487,218.90974,214.92303,220.02013,220.13597,214.84442,220.89337,218.79904,220.50668,219.65164,221.9719,219.46896,223.18628,217.9924,223.44354,218.76534,220.38605,223.10933,219.94197,221.73244,222.27742,220.90112,220.52731,213.7924,225.69186,218.1694,223.20279,220.87248,213.83575,218.62444,217.26569,225.85158,210.69754,221.95193,214.69421,224.08287,222.94238,216.48524,220.70514,220.82448,224.20337,218.47612,221.70801,216.49394,222.12346,212.63895,222.98412,222.94305,221.03163,219.74347,216.36438,219.58253,220.34976,222.28659,215.21567,218.16031,220.94698,223.69437,218.12976,213.74942,219.21265,218.47217,217.2128,220.50659,218.75525,219.8341,217.3331,219.31305,214.38608,224.4751,220.20773,220.0546,217.37521,224.14572,220.79285,222.77954,218.88632,219.05896,220.30019,219.12305,214.37766,220.2908,210.34914
222.00919,221.49979,218.85535,219.7294,218.86694,221.39725,212.62424,215.89925,214.89331,220.29309,222.94882,218.23941,216.55624,217.58379,222.59857,220.61725,221.94353,216.62738,216.94385,215.2901,219.34088,219.08315,216.39119,218.20277,220.98987,219.62653,218.39963,220.43257,218.8184,223.19046,220.54286,221.98378,218.62317,219.1004,218.52063,216.13684,217.08658,219.0162,222.32257,220.88548,214.99777,223.6822,217.33156,221.73602,220.91873,215.294,218.47998,216.75046,224.67963,214.1029,220.61948,213.17783,223.05573,222.14264,215.9208,219.81145,217.86646,222.80579,220.3622,222.01736,218.99783,221.77386,211.04152,222.05328,219.78993,221.38248,221.70363,218.89386,217.77513,217.313,222.47772,213.66367,219.69986,219.9099,224.3803,216.96234,214.70354,217.14175,219.12213,218.14062,220.8945,218.27313,218.474,217.94994,216.84473,215.61235,222.2816,220.46114,215.5495,217.31085,222.81804,220.8074,220.8198,216.72684,220.06085,221.69867,219.8613,215.13884,219.55402,211.85739
221.67926,220.50061,217.61923,218.41132,215.99939,220.0041,208.97336,214.02959,214.26923,218.16719,221.29593,213.71051,217.27145,214.93817,221.09192,217.61595,220.83875,216.11755,213.57977,213.95428,218.51242,220.88812,215.62685,215.34694,218.14832,219.51346,217.05832,217.2887,217.29498,221.42044,216.48424,220.27365,215.85477,217.49011,219.92169,215.42256,213.87018,220.83325,219.1882,219.67874,214.46658,222.98863,216.3758,219.08295,217.5861,210.59793,219.08128,213.41049,222.67937,212.30167,217.84755,213.30411,221.61896,219.30591,209.7886,218.9018,218.76732,222.22421,219.75578,220.60423,213.82352,218.34798,205.52611,221.47446,218.51639,218.34207,218.78653,214.50156,217.79199,215.45952,221.54892,209.93768,216.15283,217.97433,222.66197,216.17047,213.0981,218.24414,215.97319,214.2522,218.33112,213.68347,215.65475,216.83458,214.4462,209.42017,222.62863,217.75122,215.04874,212.02367,222.94131,219.41348,219.24892,212.7213,218.24045,220.27481,218.81253,208.65831,215.68164,198.28049
220.87926,222.4866,219.31653,220.66667,217.08261,220.39148,211.0216,213.85516,216.82655,220.19182,222.47205,218.24142,215.85933,214.37854,220.45108,217.56314,219.42278,213.4251,216.59906,215.16891,216.76642,220.99841,215.55533,218.42679,218.6012,219.57607,219.823,218.82043,219.9433,221.47893,215.12303,221.48181,213.78741,217.50269,221.41168,217.30014,216.90729,220.63837,220.00473,219.77213,214.68118,223.36469,216.40216,218.8758,218.96358,214.94803,218.49258,217.87485,223.9083,210.16797,219.61838,213.89145,222.45422,219.89522,212.99005,219.17966,219.89713,223.70084,217.77388,220.36755,212.50012,219.861,209.60818,219.74265,221.56693,217.06117,218.72203,214.32939,219.42621,218.44852,222.60243,211.77931,218.41292,219.99254,221.58939,217.51205,211.56909,218.7247,217.18996,215.44868,219.69202,214.63976,216.2565,215.97876,215.08441,211.31552,224.34834,219.47339,217.83351,213.22617,223.05286,219.05072,218.77533,215.13431,218.02809,221.18468,217.94046,212.17374,215.47623,209.6883
220.8824,222.66217,217.97841,220.31622,219.91345,219.33618,212.31367,216.09283,215.79385,218.26175,220.84056,216.57043,217.77206,215.91478,220.39111,217.39748,220.66809,214.64154,216.15878,212.818,217.48788,220.0173,214.99686,219.22217,218.73221,219.90085,220.05705,219.26282,219.05266,221.63388,216.67781,221.22437,212.2667,217.25891,221.67229,214.50218,218.0286,220.16272,221.07713,218.69423,214.90465,223.17761,216.46356,219.98984,218.58463,213.41805,218.82765,215.78699,223.3364,211.28564,218.37346,212.24307,222.42474,219.81699,213.85901,219.60582,219.66342,221.27402,218.97229,220.76035,212.50293,220.41934,208.0614,218.7489,220.57343,218.13867,218.86069,214.76773,220.18845,217.02151,221.69612,212.26955,217.9594,219.98984,221.84721,216.85919,210.62573,219.52441,217.75058,216.61163,218.85884,214.46225,216.73854,216.03116,216.36581,211.16287,224.12704,219.0817,218.35493,213.05411,222.90027,218.2651,219.2921,217.03572,219.64018,221.05234,218.64085,213.08429,216.26257,208.08739
220.96722,219.6524,217.9141,219.31207,216.89706,219.49512,212.3747,214.8831,214.28217,217.65369,220.78839,215.98611,213.8338,211.25723,219.04062,216.4495,218.06721,212.48349,214.8026,212.05272,216.90977,217.81436,214.2678,216.72227,216.834,218.17062,217.59288,216.73679,217.79971,219.99246,216.15683,220.72543,213.9979,214.94547,220.21182,216.15033,215.93776,219.1562,219.0019,217.45697,212.72525,221.16797,213.83784,217.67238,217.69058,210.32742,218.49638,214.4754,222.57834,205.9223,217.46759,212.03375,221.45341,219.3516,211.42583,217.00708,217.61438,221.59482,216.7139,218.37033,211.08765,218.58304,205.28934,218.53558,219.42506,217.37772,218.16394,211.57211,216.55986,217.15738,220.61041,208.81361,216.18675,218.6489,220.5765,215.80804,209.39572,217.0985,214.46739,211.42102,217.50955,213.55447,215.84007,213.59932,216.50226,208.1802,222.95062,217.81714,216.31393,213.49104,221.79868,217.61829,218.60701,213.48798,217.66232,218.81264,216.31578,207.55856,215.0155,205.79836
221.87108,220.086,217.98969,218.17581,216.43262,218.83789,211.6997,214.83276,214.07901,217.48016,221.49648,216.66562,212.97757,210.16289,220.04272,217.71387,219.95877,215.04247,214.8088,210.99783,216.78925,218.3381,213.433,216.73294,217.87376,219.21259,216.97316,218.18494,217.04817,220.5276,214.99301,221.7291,214.59225,215.9589,219.47083,216.49031,216.8935,219.14351,219.0492,217.94159,211.71335,222.16422,215.76814,219.6468,217.5244,210.84991,217.67603,214.86469,222.93684,208.02899,216.62796,211.05634,222.5656,219.81659,214.25346,217.47115,217.38062,222.48584,216.58427,219.61874,211.21216,220.12494,209.13766,217.19652,219.12238,216.61761,219.76654,213.32562,216.46054,217.55103,220.05804,210.4297,215.14151,218.93192,221.68451,215.16354,210.82112,216.53067,216.24194,212.17389,218.535,215.46722,217.95032,215.50154,215.7095,209.73322,223.12299,217.13014,216.26968,215.24945,221.95856,218.58594,219.06512,212.50467,217.90591,218.63768,217.03464,207.76779,219.09598,209.66234
218.41751,219.08847,216.67607,217.1702,212.73312,216.0608,204.97731,210.10904,214.47952,214.82176,219.63918,213.71707,212.43082,210.28186,219.50291,213.30441,217.52478,214.25638,213.2615,211.25586,216.10074,218.21152,213.27563,215.79465,215.08914,216.09119,215.75555,216.2613,216.2378,217.9537,215.0434,219.60498,213.65585,214.2633,219.49203,213.34209,213.57205,218.66206,217.26521,215.78056,210.703,221.46849,212.36725,217.45975,216.63342,207.57413,217.39362,211.14389,220.9339,207.04285,214.15135,207.14871,220.26004,218.64023,207.54611,215.69351,214.99103,220.91592,214.65656,218.85175,209.04071,216.06836,205.92557,216.88095,217.84343,216.52808,217.88643,210.84973,216.04802,216.09393,218.93335,204.6878,215.7686,216.29572,220.29149,214.75247,209.39038,217.949,212.67381,213.28354,216.66971,211.75891,215.63576,213.31464,213.80342,200.40292,222.82971,215.98717,215.70718,207.54303,220.44843,217.09598,217.3945,211.20528,216.03786,218.21738,215.69661,205.64325,214.68932,206.98392
219.27792,219.5152,216.30151,217.75272,217.33209,219.7,211.26636,213.9928,214.9343,218.49767,220.71378,214.21242,215.57,211.08383,218.9667,217.85522,218.2344,214.60776,215.79086,211.71806,215.84842,217.79648,213.63574,217.49614,215.87198,217.90349,216.68448,217.55742,217.37924,220.89633,215.54276,218.97386,214.83145,214.15686,219.8168,213.81427,215.40335,218.68948,219.67816,218.53717,213.44073,221.57059,213.38562,216.94176,217.36191,212.86438,217.41022,214.17595,221.92131,207.3565,217.3547,212.09503,220.52805,220.37016,209.83244,217.51115,216.39822,221.64299,217.69801,217.99017,211.24525,218.65334,207.08261,220.23422,218.2168,216.73105,216.819,212.38785,216.82794,214.36064,219.92972,212.64066,216.4649,216.13399,220.7891,216.13847,209.77615,216.801,217.34425,211.22055,217.78787,213.48778,216.43149,215.39949,214.48924,211.30292,221.16989,217.37729,214.9328,211.89801,221.28593,219.11954,218.02145,212.22101,217.3935,218.85881,216.34787,208.3621,216.13571,203.17792
221.24379,220.81973,219.55823,219.72307,218.79532,219.2688,212.98935,211.24863,213.90692,217.60814,220.87317,217.30795,216.54063,213.58673,219.2404,217.94241,220.70517,213.12193,217.59622,214.13078,217.43764,217.82042,216.28864,218.39444,217.89835,218.97665,217.42984,218.03476,218.02902,220.67491,216.57274,219.77313,215.20149,215.40216,220.46521,216.34982,217.14343,219.41548,219.4115,219.31616,214.20116,222.67563,215.1812,219.25714,218.05649,213.55008,220.96173,215.85815,222.78271,210.42561,219.57233,212.22482,221.90802,219.92871,210.31282,218.6329,218.75934,222.46945,219.48523,219.19579,217.36685,221.08737,209.51038,220.65784,220.60086,217.78651,218.01733,215.66452,217.18283,219.17351,220.90088,213.40967,218.59044,218.33488,221.0212,216.21169,210.71408,218.24724,217.24355,215.49069,219.0982,214.54321,215.52457,216.53029,217.16965,213.26447,221.97595,219.55267,218.25375,214.19785,221.75468,218.20282,219.10318,215.87166,218.22476,219.40627,219.47,208.50862,216.82286,206.25784
222.51443,221.89812,218.93127,220.65474,217.82237,219.77574,214.59013,215.68246,217.64133,219.99016,222.74757,217.12593,216.53014,214.63715,220.76237,218.34775,220.31497,213.50334,219.33821,211.96494,218.38016,218.23914,215.35764,218.48026,218.10236,220.03943,219.23428,218.56938,220.33896,222.85492,218.30615,221.85095,215.14209,218.09879,221.88028,216.51886,216.97644,219.32507,219.59781,218.66966,214.53133,222.42006,216.0737,219.82874,217.12659,214.43594,218.08063,216.08807,223.4206,211.21695,220.3292,213.5632,222.64706,220.03464,214.91159,218.60548,218.55653,223.02948,218.8789,220.18811,212.66443,221.37288,212.64684,220.19879,219.63948,218.41699,220.27219,214.64146,219.11882,216.54797,222.02383,214.11987,218.107,219.9126,222.18602,215.84406,210.56259,218.10228,217.65787,217.37277,219.69357,216.08728,217.68674,216.76935,216.83333,211.598,224.24942,219.53793,218.72235,213.79364,222.10944,219.32904,220.73996,215.46469,219.44696,220.06546,218.67569,205.80151,217.03345,209.97089
219.9344,220.3527,214.93167,216.34375,217.27466,219.54315,212.0426,212.9579,216.86505,218.34573,221.74707,212.19081,215.86804,213.65402,219.736,217.75781,219.34686,211.74594,213.68791,209.4808,216.3313,217.94496,211.84909,215.84135,218.54706,218.35095,214.90842,216.91774,215.50383,220.8814,216.25168,218.86903,214.20969,216.70248,218.97168,213.15906,214.40091,218.63864,219.63303,216.86673,213.22696,222.2209,216.77145,218.9736,216.06302,213.55728,216.91241,213.78445,221.43684,207.62497,218.18161,207.84686,220.45474,218.93921,213.1091,217.3288,217.02808,221.8189,216.63795,219.38495,211.8359,218.61566,203.7101,218.31833,215.83257,215.64146,218.03473,212.07803,216.71637,216.19301,219.94646,213.20996,216.11255,219.1642,221.27841,214.7688,212.40677,215.50943,217.36206,214.82388,218.27448,214.59549,214.46568,214.38705,212.44427,210.83661,221.03384,219.10446,214.08005,213.56122,221.08261,217.84543,214.86073,211.41814,217.76741,218.6019,216.98404,209.52074,215.72015,207.3482
221.54282,222.03145,219.37602,220.85947,219.02899,220.72272,212.48282,215.57262,215.58823,220.4447,223.00793,217.14473,218.79297,215.58957,221.34616,217.58957,220.99701,216.21553,217.75708,212.34363,219.36653,221.2988,216.53745,218.14363,220.00038,220.30664,219.884,219.22704,219.66739,221.2112,216.46906,223.69084,216.46255,218.66077,222.90828,217.70651,217.11578,221.50241,220.47588,219.56837,216.64124,223.35477,215.60283,219.45403,219.1761,214.78809,220.98596,217.34265,223.16306,212.80336,219.79382,212.78616,223.17136,220.81224,212.29233,219.28592,218.8534,223.44821,218.78172,219.8006,213.85818,220.94437,211.06387,219.58115,220.4736,219.73618,220.69818,215.86862,220.22984,219.13089,222.12305,213.26869,218.81348,220.65791,222.89691,216.78873,212.7555,219.72565,217.73116,216.77538,219.90138,213.54622,217.19214,217.60568,217.32721,211.52373,225.50092,219.76361,218.05637,213.29431,223.5622,219.80844,219.63402,217.32687,219.71643,221.22125,219.13643,211.5654,218.49516,210.88998
221.71527,221.98398,217.38663,221.38841,218.44373,219.8346,208.9927,214.64478,215.38815,219.92915,221.27197,216.93753,215.70079,214.43071,219.80167,217.68423,219.34506,216.16672,215.20697,212.87073,218.43663,221.18976,215.23857,217.66846,216.14105,219.17278,218.0126,217.31697,218.53911,221.64989,215.36404,220.62363,216.09229,216.07887,218.64691,216.31996,216.8845,218.98328,221.92047,217.71347,214.16122,222.14142,214.15149,219.31212,218.6341,211.81943,217.51715,216.35008,223.23535,206.79901,217.01534,209.24321,222.16957,218.74301,213.68256,218.31052,217.43271,223.42816,217.41801,220.0898,208.52614,220.75916,207.17874,218.4737,221.76242,216.90428,215.92111,212.88571,219.13425,217.87105,221.03662,212.6741,215.63406,220.20065,221.90796,216.26979,210.73412,218.3969,217.75479,215.01688,219.50874,214.0333,217.08255,217.16042,216.25409,210.00061,223.80838,216.52802,216.84418,212.24403,222.28024,218.96915,220.01215,213.38232,218.08557,220.46834,218.10898,210.1352,218.05779,207.31393
